experiment_id,V,M,E,D,VV,VM,MM,VE,ME,EE,VD,MD,ED,DD,cell_viability
230,50.0,10,12.5,9.375,2500.0,500.0,100,625.0,125.0,156.25,468.75,93.75,117.1875,87.890625,0.68
231,50.0,10,12.5,18.75,2500.0,500.0,100,625.0,125.0,156.25,937.5,187.5,234.375,351.5625,0.65
232,50.0,10,12.5,75.0,2500.0,500.0,100,625.0,125.0,156.25,3750.0,750.0,937.5,5625.0,0.58
233,50.0,10,25.0,0.0,2500.0,500.0,100,1250.0,250.0,625.0,0.0,0.0,0.0,0.0,0.59
234,50.0,10,25.0,9.375,2500.0,500.0,100,1250.0,250.0,625.0,468.75,93.75,234.375,87.890625,0.63
235,50.0,10,25.0,18.75,2500.0,500.0,100,1250.0,250.0,625.0,937.5,187.5,468.75,351.5625,0.57
236,50.0,10,25.0,75.0,2500.0,500.0,100,1250.0,250.0,625.0,3750.0,750.0,1875.0,5625.0,0.5
237,50.0,10,100.0,0.0,2500.0,500.0,100,5000.0,1000.0,10000.0,0.0,0.0,0.0,0.0,0.5
238,50.0,10,100.0,9.375,2500.0,500.0,100,5000.0,1000.0,10000.0,468.75,93.75,937.5,87.890625,0.5
239,50.0,10,100.0,18.75,2500.0,500.0,100,5000.0,1000.0,10000.0,937.5,187.5,1875.0,351.5625,0.49
240,50.0,10,100.0,75.0,2500.0,500.0,100,5000.0,1000.0,10000.0,3750.0,750.0,7500.0,5625.0,0.42
241,50.0,40,0.0,0.0,2500.0,2000.0,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
242,50.0,40,0.0,9.375,2500.0,2000.0,1600,0.0,0.0,0.0,468.75,375.0,0.0,87.890625,0.61
243,50.0,40,0.0,18.75,2500.0,2000.0,1600,0.0,0.0,0.0,937.5,750.0,0.0,351.5625,0.66
244,50.0,40,0.0,75.0,2500.0,2000.0,1600,0.0,0.0,0.0,3750.0,3000.0,0.0,5625.0,0.53
245,50.0,40,12.5,0.0,2500.0,2000.0,1600,625.0,500.0,156.25,0.0,0.0,0.0,0.0,0.64
246,50.0,40,12.5,9.375,2500.0,2000.0,1600,625.0,500.0,156.25,468.75,375.0,117.1875,87.890625,0.7
247,50.0,40,12.5,18.75,2500.0,2000.0,1600,625.0,500.0,156.25,937.5,750.0,234.375,351.5625,0.66
248,50.0,40,12.5,75.0,2500.0,2000.0,1600,625.0,500.0,156.25,3750.0,3000.0,937.5,5625.0,0.51
249,50.0,40,25.0,0.0,2500.0,2000.0,1600,1250.0,1000.0,625.0,0.0,0.0,0.0,0.0,0.62
250,50.0,40,25.0,9.375,2500.0,2000.0,1600,1250.0,1000.0,625.0,468.75,375.0,234.375,87.890625,0.55
251,50.0,40,25.0,18.75,2500.0,2000.0,1600,1250.0,1000.0,625.0,937.5,750.0,468.75,351.5625,0.57
252,50.0,40,25.0,75.0,2500.0,2000.0,1600,1250.0,1000.0,625.0,3750.0,3000.0,1875.0,5625.0,0.47
253,50.0,40,100.0,0.0,2500.0,2000.0,1600,5000.0,4000.0,10000.0,0.0,0.0,0.0,0.0,0.55
254,50.0,40,100.0,9.375,2500.0,2000.0,1600,5000.0,4000.0,10000.0,468.75,375.0,937.5,87.890625,0.53
255,50.0,40,100.0,18.75,2500.0,2000.0,1600,5000.0,4000.0,10000.0,937.5,750.0,1875.0,351.5625,0.55
256,50.0,40,100.0,75.0,2500.0,2000.0,1600,5000.0,4000.0,10000.0,3750.0,3000.0,7500.0,5625.0,0.47
